fecha;plaza;estrato;metodo;sexo;edad;estudios;votara;paso_votaria;p5o;sufragara;p7;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;PROBABILIDAD_VOTO_PASO;IMPORTANCIA_PASO
2023-04-01;Media Agua;9;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Algo importante;1.03463732782369;0.840537014502872;0.869650970622154;1.41205764831843;1.22799730443456;1.02565145013214;1.25949721605166;1.00796058633095;1.26952355237363;0.978831577726991;1.24264974173146;Probable;Importante
2023-04-01;Villa Carlos Paz;7;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;9;Poco importante;0.941521349862259;1.22650294224848;1.15477870579582;0.910392314400873;1.0513016585903;0.978716238768085;1.02892600510615;0.968864316292147;0.996889690452381;0.978831577726991;0.975787108525275;Probable;No importante
2023-04-01;Miramar;8;Presencial;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03070018050542;0.840537014502872;0.866341652569597;1.413622962935;1.22468045381944;1.02565145013214;1.25609528340839;1.02833431789509;1.29168588647501;1.02399045775466;1.32267402216678;Probable;Importante
2023-04-01;Miramar;8;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;1.03463732782369;0.840537014502872;0.869650970622154;1.413622962935;1.22935858181019;1.02565145013214;1.26089341216601;1.00796058633095;1.27093086302768;0.978831577726991;1.24402726183931;Probable;No importante
2023-04-01;Miramar;8;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;0.941521349862259;0.979268073305836;0.922001798255924;1.413622962935;1.30336291388194;1.00269534323067;1.30687592428898;0.968864316292147;1.26618544886491;1.02399045775466;1.29656181738547;Probable;Importante
2023-04-01;San Vicente;7;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Poco importante;0.941521349862259;1.22650294224848;1.15477870579582;0.910392314400873;1.0513016585903;0.978716238768085;1.02892600510615;0.968864316292147;0.996889690452381;0.978831577726991;0.975787108525275;Probable;No importante
2023-04-01;San Vicente;7;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;0.941521349862259;1.22650294224848;1.15477870579582;0.910392314400873;1.0513016585903;0.978716238768085;1.02892600510615;0.968864316292147;0.996889690452381;1.02399045775466;1.02080553045723;Probable;Importante
2023-04-01;San Vicente;7;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;1.22650294224848;1.26898572673586;0.910392314400873;1.15527485270473;0.978716238768085;1.13068625858253;1.00796058633095;1.1396871841572;1.02399045775466;1.16702880140225;Probable;Importante
2023-04-01;Baradero;8;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03070018050542;0.840537014502872;0.866341652569597;1.413622962935;1.22468045381944;1.02565145013214;1.25609528340839;1.02833431789509;1.29168588647501;0.978831577726991;1.26434293418602;Probable;Importante
2023-04-01;Baradero;8;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;1.22650294224848;1.26898572673586;1.413622962935;1.79386736295057;0.978716238768085;1.75568711831581;1.00796058633095;1.7696634171913;1.02399045775466;1.81211845264139;Probable;Importante
