fecha;metodo;plaza;geografia;sexo;edad_exacta;edad;estudios;votara_presidente;votara_ballotage;p6;p7;voto_paso;pondedad;pondestudios;pondedadestudios;pondZonapais;pondedadestudiosZonapais;pondestudios2;pondedadestudiosZonapaisestudios2;pondedad2;pondedadestudiosZonapaisestudios2edad2;pondsexo;pondedadestudiosZonapaisestudios2edad2sexo;pondZonapais2;pondedadestudiosZonapaisestudios2edad2sexoZonapais2;pondvotant;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votant;ponde3;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votante3
2023-10-22;CATI;Resistencia;NEA;Masculino;46;30-49;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;R Larreta;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;0.959331845450532;0.9808707458467;0.998638059753121;0.979534858500945;2.04597030468403;2.00409923289581;0.990908928351923;1.98587982317969
2023-10-22;CATI;Resistencia;NEA;Femenino;44;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Otro/ No fue;0.965480472561764;0.782605381427815;0.755590213490306;1.08468136712152;0.819574625752307;0.975018551558523;0.799100464495133;0.99762896970369;0.797205773084019;1.04072484306858;0.829671853086232;0.998638059753121;0.828541889597811;0.404737040852662;0.335341592618291;0.991546986539958;0.332506945622177
2023-10-22;CATI;Resistencia;NEA;Femenino;21;16-23;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;1.22943585334363;0.782605381427815;0.962163114947023;1.08468136712152;1.04364040291464;0.975018551558523;1.01756875399778;1.06215796113892;1.08081875306496;1.04072484306858;1.12483492716911;0.998638059753121;1.1233029692107;1.05889848521121;1.18946381253046;0.991546986539958;1.17940925891291
2023-10-22;CATI;Resistencia;NEA;Femenino;25;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;En blanco / No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Otro/ No fue;0.864844548930302;0.782605381427815;0.676831998091366;1.08468136712152;0.734147057001333;0.975018551558523;0.715807000148392;1.04417463053501;0.747427509914321;1.04072484306858;0.777866377960721;0.998638059753121;0.776806970433882;0.404737040852662;0.314402554527131;0.991546986539958;0.311744905501841
2023-10-22;CATI;Resistencia;NEA;Masculino;35;30-49;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;0.959331845450532;0.9808707458467;0.998638059753121;0.979534858500945;1.05889848521121;1.03722797787823;0.990908928351923;1.02779846401595
2023-10-22;CATI;Resistencia;NEA;Femenino;59;50 y más;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;En blanco / No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Otro/ No fue;0.993659577869114;0.782605381427815;0.77764333294766;1.08468136712152;0.843495233514603;0.975018551558523;0.822423500827926;0.954809685901456;0.785257924503488;1.04072484306858;0.817237430247251;0.998638059753121;0.816124401699742;0.404737040852662;0.330315775311603;0.991546986539958;0.327523611616829
2023-10-22;CATI;Resistencia;NEA;Masculino;66;50 y más;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.993659577869114;0.974540737993226;0.968361738330604;1.08468136712152;1.05036393420061;1.00421845030429;1.05479484225845;0.954809685901456;1.00712833202727;0.959331845450532;0.966170281369238;0.998638059753121;0.964854415177703;1.05889848521121;1.02168287868102;0.990908928351923;1.01239468642931
2023-10-22;CATI;Barranqueras;NEA;Femenino;34;30-49;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;No sabe / Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;R Larreta;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;1.04072484306858;1.0640911775033;0.998638059753121;1.06264194890231;2.04597030468403;2.17413387196568;0.990908928351923;2.15436866516313
2023-10-22;CATI;Barranqueras;NEA;Masculino;60;50 y más;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;En blanco / No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.993659577869114;0.782605381427815;0.77764333294766;1.08468136712152;0.843495233514603;0.975018551558523;0.822423500827926;0.954809685901456;0.785257924503488;0.959331845450532;0.753322933868586;0.998638059753121;0.752296953046053;1.05889848521121;0.796606104009474;0.991546986539958;0.789872381889931
2023-10-22;CATI;Barranqueras;NEA;Femenino;24;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.864844548930302;0.782605381427815;0.676831998091366;1.08468136712152;0.734147057001333;0.975018551558523;0.715807000148392;1.04417463053501;0.747427509914321;1.04072484306858;0.777866377960721;0.998638059753121;0.776806970433882;1.05889848521121;0.822559724293947;0.991546986539958;0.815606615872802
2023-10-22;CATI;Barranqueras;NEA;Masculino;41;30-49;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;No sabe / Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;0.959331845450532;0.9808707458467;0.998638059753121;0.979534858500945;1.05889848521121;1.03722797787823;0.990908928351923;1.02779846401595
2023-10-22;CATI;Barranqueras;NEA;Masculino;41;30-49;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;0.959331845450532;0.9808707458467;0.998638059753121;0.979534858500945;1.05889848521121;1.03722797787823;0.990908928351923;1.02779846401595
2023-10-22;CATI;Barranqueras;NEA;Femenino;29;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.864844548930302;0.782605381427815;0.676831998091366;1.08468136712152;0.734147057001333;0.975018551558523;0.715807000148392;1.04417463053501;0.747427509914321;1.04072484306858;0.777866377960721;0.998638059753121;0.776806970433882;1.05889848521121;0.822559724293947;0.991546986539958;0.815606615872802
2023-10-22;CATI;Barranqueras;NEA;Masculino;31;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;No sabe / Está indeciso;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.965480472561764;0.782605381427815;0.755590213490306;1.08468136712152;0.819574625752307;0.975018551558523;0.799100464495133;0.99762896970369;0.797205773084019;0.959331845450532;0.76478488549651;0.998638059753121;0.763743294180748;1.05889848521121;0.808726617298213;0.991546986539958;0.801890440316697
2023-10-22;CATI;Barranqueras;NEA;Femenino;65;50 y más;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Otro/ No fue;0.993659577869114;0.974540737993226;0.968361738330604;1.08468136712152;1.05036393420061;1.00421845030429;1.05479484225845;0.954809685901456;1.00712833202727;1.04072484306858;1.048143475299;0.998638059753121;1.04671596651549;0.404737040852662;0.423644722900713;0.990908928351923;0.419793338371493
2023-10-22;CATI;Barranqueras;NEA;Femenino;25;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;No sabe / Está indeciso;No sabe / Está indeciso;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.864844548930302;0.782605381427815;0.676831998091366;1.08468136712152;0.734147057001333;0.975018551558523;0.715807000148392;1.04417463053501;0.747427509914321;1.04072484306858;0.777866377960721;0.998638059753121;0.776806970433882;1.05889848521121;0.822559724293947;0.991546986539958;0.815606615872802
2023-10-22;CATI;Barranqueras;NEA;Masculino;48;30-49;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;0.959331845450532;0.9808707458467;0.998638059753121;0.979534858500945;1.05889848521121;1.03722797787823;0.990908928351923;1.02779846401595
2023-10-22;CATI;Formosa;NEA;Masculino;51;50 y más;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.993659577869114;0.974540737993226;0.968361738330604;1.08468136712152;1.05036393420061;1.00421845030429;1.05479484225845;0.954809685901456;1.00712833202727;0.959331845450532;0.966170281369238;0.998638059753121;0.964854415177703;1.05889848521121;1.02168287868102;0.990908928351923;1.01239468642931
2023-10-22;CATI;Formosa;NEA;Femenino;45;30-49;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Milei;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;1.04072484306858;1.0640911775033;0.998638059753121;1.06264194890231;1.21027183995248;1.28608562670868;0.990908928351923;1.27439373013071
2023-10-22;CATI;Curuzú Cuatiá;NEA;Masculino;20;16-23;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;En blanco / No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;1.22943585334363;0.974540737993226;1.19813532383283;1.08468136712152;1.29959506105158;1.00421845030429;1.30507733823233;1.06215796113892;1.38619828470546;0.959331845450532;1.32982415862685;0.998638059753121;1.32801301758394;1.05889848521121;1.40623097266041;0.990908928351923;1.39344682613421
2023-10-22;CATI;Curuzú Cuatiá;NEA;Masculino;56;50 y más;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;En blanco / No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;R Larreta;0.993659577869114;0.782605381427815;0.77764333294766;1.08468136712152;0.843495233514603;0.975018551558523;0.822423500827926;0.954809685901456;0.785257924503488;0.959331845450532;0.753322933868586;0.998638059753121;0.752296953046053;2.04597030468403;1.5391772262365;0.991546986539958;1.52616654042573
2023-10-22;CATI;Curuzú Cuatiá;NEA;Femenino;18;16-23;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;R Larreta;1.22943585334363;0.974540737993226;1.19813532383283;1.08468136712152;1.29959506105158;1.00421845030429;1.30507733823233;1.06215796113892;1.38619828470546;1.04072484306858;1.44265099231202;0.998638059753121;1.44068618786339;2.04597030468403;2.94760115873694;0.990908928351923;2.92080430541291
2023-10-22;CATI;Curuzú Cuatiá;NEA;Femenino;53;50 y más;Nivel Universitario o Terciario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;0.993659577869114;0.782605381427815;0.77764333294766;1.08468136712152;0.843495233514603;0.975018551558523;0.822423500827926;0.954809685901456;0.785257924503488;1.04072484306858;0.817237430247251;0.998638059753121;0.816124401699742;1.05889848521121;0.864192892703762;0.991546986539958;0.856887858549664
2023-10-22;CATI;Curuzú Cuatiá;NEA;Femenino;42;30-49;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;En blanco / No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Otro/ No fue;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;1.04072484306858;1.0640911775033;0.998638059753121;1.06264194890231;0.404737040852662;0.430090557884625;0.990908928351923;0.426180573807735
2023-10-22;CATI;Curuzú Cuatiá;NEA;Femenino;21;16-23;Nivel Secundario, ya sea completo o incompleto;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Bullrich;1.22943585334363;0.974540737993226;1.19813532383283;1.08468136712152;1.29959506105158;1.00421845030429;1.30507733823233;1.06215796113892;1.38619828470546;1.04072484306858;1.44265099231202;0.998638059753121;1.44068618786339;1.05889848521121;1.52554042199326;0.990908928351923;1.51167162471488
2023-10-22;CATI;Mercedes;NEA;Femenino;29;24-29;Nivel Primario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;No sabe / Está indeciso;Sergio Massa de Unión por la Patria;Massa;0.864844548930302;1.35487470834298;1.17175600599396;1.08468136712152;1.27098190651438;1.01722963584054;1.29288046192354;1.04417463053501;1.34999297865494;1.04072484306858;1.40497123085435;0.998638059753121;1.40305774398934;0.767931622069633;1.0774524091991;1.01748500887313;1.09629167413432
2023-10-22;CATI;Mercedes;NEA;Femenino;60;50 y más;Nivel Universitario o Terciario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;No sabe / Está indeciso;Sergio Massa de Unión por la Patria;Massa;0.993659577869114;0.782605381427815;0.77764333294766;1.08468136712152;0.843495233514603;0.975018551558523;0.822423500827926;0.954809685901456;0.785257924503488;1.04072484306858;0.817237430247251;0.998638059753121;0.816124401699742;0.767931622069633;0.626727735607891;0.991546986539958;0.621429997623016
2023-10-22;CATI;Mercedes;NEA;Femenino;25;24-29;Nivel Secundario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En blanco / No votaría;Sergio Massa de Unión por la Patria;Massa;0.864844548930302;0.974540737993226;0.842826244963955;1.08468136712152;0.9141979236334;1.00421845030429;0.918054422142533;1.04417463053501;0.958609137051711;1.04072484306858;0.997648343722249;0.998638059753121;0.996289606290702;0.767931622069633;0.765082293409934;0.990908928351923;0.75812687546387
2023-10-22;CATI;Mercedes;NEA;Masculino;58;50 y más;Nivel Universitario o Terciario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En blanco / No votaría;Sergio Massa de Unión por la Patria;Massa;0.993659577869114;0.782605381427815;0.77764333294766;1.08468136712152;0.843495233514603;0.975018551558523;0.822423500827926;0.954809685901456;0.785257924503488;0.959331845450532;0.753322933868586;0.998638059753121;0.752296953046053;0.767931622069633;0.577712619430698;0.991546986539958;0.572829206882614
2023-10-22;CATI;Mercedes;NEA;Femenino;21;16-23;Nivel Universitario o Terciario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Massa;1.22943585334363;0.782605381427815;0.962163114947023;1.08468136712152;1.04364040291464;0.975018551558523;1.01756875399778;1.06215796113892;1.08081875306496;1.04072484306858;1.12483492716911;0.998638059753121;1.1233029692107;0.767931622069633;0.862619871221606;0.991546986539958;0.855328133839271
2023-10-22;CATI;Mercedes;NEA;Masculino;31;30-49;Nivel Secundario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En blanco / No votaría;Sergio Massa de Unión por la Patria;Massa;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;0.959331845450532;0.9808707458467;0.998638059753121;0.979534858500945;0.767931622069633;0.752215792762379;0.990908928351923;0.745377345095561
2023-10-22;CATI;Mercedes;NEA;Masculino;55;50 y más;Nivel Universitario o Terciario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En blanco / No votaría;Sergio Massa de Unión por la Patria;Massa;0.993659577869114;0.782605381427815;0.77764333294766;1.08468136712152;0.843495233514603;0.975018551558523;0.822423500827926;0.954809685901456;0.785257924503488;0.959331845450532;0.753322933868586;0.998638059753121;0.752296953046053;0.767931622069633;0.577712619430698;0.991546986539958;0.572829206882614
2023-10-22;CATI;Mercedes;NEA;Masculino;16;16-23;Nivel Secundario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Unión por la Patria;Massa;1.22943585334363;0.974540737993226;1.19813532383283;1.08468136712152;1.29959506105158;1.00421845030429;1.30507733823233;1.06215796113892;1.38619828470546;0.959331845450532;1.32982415862685;0.998638059753121;1.32801301758394;0.767931622069633;1.01982319072283;0.990908928351923;1.0105519050276
2023-10-22;CATI;Mercedes;NEA;Masculino;21;16-23;Nivel Secundario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Unión por la Patria;Massa;1.22943585334363;0.974540737993226;1.19813532383283;1.08468136712152;1.29959506105158;1.00421845030429;1.30507733823233;1.06215796113892;1.38619828470546;0.959331845450532;1.32982415862685;0.998638059753121;1.32801301758394;0.767931622069633;1.01982319072283;0.990908928351923;1.0105519050276
2023-10-22;CATI;Mercedes;NEA;Masculino;38;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En blanco / No votaría;Sergio Massa de Unión por la Patria;Massa;0.965480472561764;0.782605381427815;0.755590213490306;1.08468136712152;0.819574625752307;0.975018551558523;0.799100464495133;0.99762896970369;0.797205773084019;0.959331845450532;0.76478488549651;0.998638059753121;0.763743294180748;0.767931622069633;0.586502626745026;0.991546986539958;0.581544912146801
2023-10-22;CATI;Resistencia;NEA;Masculino;26;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Unión por la Patria;Otro/ No fue;0.864844548930302;0.782605381427815;0.676831998091366;1.08468136712152;0.734147057001333;0.975018551558523;0.715807000148392;1.04417463053501;0.747427509914321;0.959331845450532;0.717031012426601;0.998638059753121;0.716054459032517;0.404737040852662;0.289813762838175;0.991546986539958;0.287363963199998
2023-10-22;CATI;Resistencia;NEA;Femenino;38;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Unión por la Patria;Otro/ No fue;0.965480472561764;0.782605381427815;0.755590213490306;1.08468136712152;0.819574625752307;0.975018551558523;0.799100464495133;0.99762896970369;0.797205773084019;1.04072484306858;0.829671853086232;0.998638059753121;0.828541889597811;0.404737040852662;0.335341592618291;0.991546986539958;0.332506945622177
2023-10-22;CATI;Resistencia;NEA;Masculino;49;30-49;Nivel Secundario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En blanco / No votaría;En blanco / No votaría;Massa;0.965480472561764;0.974540737993226;0.94090005224839;1.08468136712152;1.02057675499749;1.00421845030429;1.02488200732016;0.99762896970369;1.02245198103066;0.959331845450532;0.9808707458467;0.998638059753121;0.979534858500945;0.767931622069633;0.752215792762379;0.990908928351923;0.745377345095561
2023-10-22;CATI;Resistencia;NEA;Femenino;35;30-49;Nivel Primario, ya sea completo o incompleto;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Unión por la Patria;Massa;0.965480472561764;1.35487470834298;1.30810507367296;1.08468136712152;1.41887719965019;1.01722963584054;1.4433239371026;0.99762896970369;1.43990177232034;1.04072484306858;1.49854154603226;0.998638059753121;1.4965006219891;0.767931622069633;1.1492101500723;1.01748500887313;1.16930409974341
